年,月,日,时,实际直调负荷,实际联络线受电负荷,实际风电总加,实际光伏总加,实际非市场化核电总加,实际自备机组总加,实际地方电厂发电总加,实际抽蓄,实际火力发电,日前直调负荷,日前联络线受电负荷,日前风电总加,日前光伏总加,日前非市场化核电总加,日前自备机组总加,日前地方电厂发电总加,日前火力发电,现货价格,日前价格,价格差值,直调负荷差值,联络线受电负荷差值,风电总加差值,光伏总加差值,非市场化核电总加差值,自备机组总加差值,地方电厂发电总加差值,火力发电差值,价格差值预测（现货价格-日前价格）,日前价格预测
2025,4,16,6,241796.105,64153.4517,61999.17,9430.4,6581.539232,14716.53589,26916.2087,1923.71,56075.08948,242965.52,64391,67662.56,8305.07,6558,17210,27400,51438.89,362.93,280.75,82.18,-1169.415,-237.5483,-5663.39,1125.33,23.539232,-2493.46411,-483.7913,4636.19948,82.18,251.25
2025,4,16,7,233475.155,67034.3834,57509.67,26961.51,6570.644919,14674.57709,26490.7397,-227.7,34461.32989,228686.86,67702,63786.47,24762.07,6558,17000,27400,21478.32,-80,-80,0,4788.295,-667.6166,-6276.8,2199.44,12.644919,-2325.42291,-909.2603,12983.00989,0,-30.03
2025,4,16,8,226189.556,70660.6752,48243.14,40301.38,6578.396355,13693.01393,26323.0453,-3253.87,23643.77521,213395.53,76906,56978.48,43270.12,6558,16090,27400,-13807.07,-80,-80,0,12794.026,-6245.3248,-8735.34,-2968.74,20.396355,-2396.98607,-1076.9547,37450.84521,0,-73.81
2025,4,16,9,209971.415,78404.89466,32411.75,39828.88,6579.92682,13139.45007,26207.6286,-4279,17677.88485,193920.99,82848,50444.79,58308.8,6558,15540,27400,-47178.6,-80,-80.01,0.01,16050.425,-4443.10534,-18033.04,-18479.92,21.92682,-2400.54993,-1192.3714,64856.48485,0.01,-64.1
2025,4,16,10,203148.006,77063.17397,23950.36,43035.06,6581.035255,12789.34408,26266.6817,-4251.35,17713.701,188301.02,82584,45401.33,68063.87,6558,15540,27400,-57246.18,-80,-73.21,-6.79,14846.986,-5520.82603,-21450.97,-25028.81,23.035255,-2750.65592,-1133.3183,74959.881,-6.79,-114.27
2025,4,16,11,191311.024,74463.88934,21366.91,43459.41,6573.28454,12524.86044,26212.4611,-4215.34,10925.54858,173392.02,79358,41265.85,73105.13,6558,15540,27400,-69834.96,-82.77,-72.99,-9.78,17919.004,-4894.11066,-19898.94,-29645.72,15.28454,-3015.13956,-1187.5389,80760.50858,-9.78,-127.86
2025,4,16,12,175957.554,70151.3789,19536.9,36382.83,6576.749285,12546.39485,26139.3286,-4173.45,8797.422363,159135.86,75325,37947.27,73078.23,6558,15540,27400,-76712.64,-82.79,-80,-2.79,16821.694,-5173.6211,-18410.37,-36695.4,18.749285,-2993.60515,-1260.6714,85510.06236,-2.79,-123.32
2025,4,16,13,191591.074,71146.17076,23205.73,34855.09,6570.675885,12610.93038,26061.1792,-3370.33,20511.62777,174821.72,75773,35952.81,68831.49,6558,15540,27400,-55233.58,-80,-80.01,0.01,16769.354,-4626.82924,-12747.08,-33976.4,12.675885,-2929.06962,-1338.8208,75745.20777,0.01,-63.65
2025,4,16,14,205562.133,71688.80417,25860.81,35342.75,6571.448165,12792.01863,26154.5924,-7.82,27159.52964,187869.16,76532,35132.42,59464.45,6558,15600,27400,-32817.71,-85.05,-80,-5.05,17692.973,-4843.19583,-9271.61,-24121.7,13.448165,-2807.98137,-1245.4076,59977.23964,-5.05,-60.27
2025,4,16,15,222832.607,74639.38572,27448.3,32783.04,6578.88402,13135.04227,26395.9261,-7.95,41859.97889,207356.39,76873,34695.59,44483.22,6558,16190,27400,1156.58,-21.76,-80,58.24,15476.217,-2233.61428,-7247.29,-11700.18,20.88402,-3054.95773,-1004.0739,40703.39889,58.24,-54.44
2025,4,16,16,246670.293,79266.071,27797.55,23063.54,6573.31412,13897.40768,26779.4779,-7.77,69300.7023,233563.7,77632,33764.26,25657.29,6558,17080,27400,45472.15,455.97,216.65,239.32,13106.593,1634.071,-5966.71,-2593.75,15.31412,-3182.59232,-620.5221,23828.5523,239.32,232.03
2025,4,16,17,262526.51,80286.55192,29662.18,7647.48,6576.27249,14122.75713,27021.0524,1052.56,96157.65606,254628.06,79116,33384.02,8450.06,6558,17250,27400,82469.98,635.74,498.93,136.81,7898.45,1170.55192,-3721.84,-802.58,18.27249,-3127.24287,-378.9476,13687.67606,136.81,489.49
2025,4,16,18,275749.762,78690.92971,36568.36,543.38,6571.46887,14114.11114,27165.4065,3605.16,108490.9458,270401.01,80941,34820.82,700.46,6558,17260,27400,102720.73,661.64,567.14,94.5,5348.752,-2250.07029,1747.54,-157.08,13.46887,-3145.88886,-234.5935,5770.2158,94.5,542.41
2025,4,16,19,275249.548,80295.79829,41999.19,-56.83,6575.47513,14136.49984,27137.8707,3998.78,101162.764,270837.32,80404,37747.13,87.48,6558,17260,27400,101380.71,571.7,550.27,21.43,4412.228,-108.20171,4252.06,-144.31,17.47513,-3123.50016,-262.1293,-217.946,21.43,530.25
2025,4,16,20,271448.981,77354.30415,43561.33,-52.85,6572.456966,14139.8743,27103.9584,3996.49,98773.41718,266720.08,77472,40744.7,87.48,6558,17260,27400,97197.9,563.8,548.68,15.12,4728.901,-117.69585,2816.63,-140.33,14.456966,-3120.1257,-296.0416,1575.51718,15.12,533.55
2025,4,16,21,262898.79,71843.49597,43418.65,-52.8,6576.797615,14146.00259,27171.804,3488.5,96306.33983,257040.71,73435,42711.02,87.48,6558,17260,27400,89589.21,586.04,507.74,78.3,5858.08,-1591.50403,707.63,-140.28,18.797615,-3113.99741,-228.196,6717.12983,78.3,493.18
2025,4,16,22,252541.585,63785.1135,45057.07,-52.65,6580.008285,14185.55209,27015.5966,3121.74,92849.15453,246965.99,68157,43556.9,87.48,6558,17260,27400,83946.61,554.91,494.67,60.24,5575.595,-4371.8865,1500.17,-140.13,22.008285,-3074.44791,-384.4034,8902.54453,60.24,489.26
2025,4,16,23,237452.973,55771.2338,45545.08,-52.54,6570.19345,14172.25311,26948.4083,822.21,87676.13434,233826.96,59724,43632.52,87.48,6558,17260,27400,79164.96,495.24,471.44,23.8,3626.013,-3952.7662,1912.56,-140.02,12.19345,-3087.74689,-451.5917,8511.17434,23.8,465.95
2025,4,17,0,228510.947,55430.5581,43346.47,-53.14,6571.08878,14136.1213,27018.4514,-8.26,82069.65742,226721.38,57934,53977.58,87.48,6558,16220,26800,65144.32,433.18,376.81,56.37,1789.567,-2503.4419,-10631.11,-140.62,13.08878,-2083.8787,218.4514,16925.33742,56.37,371.48
2025,4,17,1,223552.797,55752.1369,40780.27,-52.53,6575.793795,14102.19852,27115.9928,-1088.85,80367.78499,221843.03,55967,54120.78,87.48,6558,16220,26800,62089.77,443.99,409.32,34.67,1709.767,-214.8631,-13340.51,-140.01,17.793795,-2117.80148,315.9928,18278.01499,34.67,406.81
2025,4,17,2,219896.478,55592.5388,38441.26,-52.8,6573.14515,14221.06022,26919.144,-1089.21,79291.33983,217755.16,55991,54121.86,87.48,6558,16220,26800,57976.82,452.12,383.52,68.6,2141.318,-398.4612,-15680.6,-140.28,15.14515,-1998.93978,119.144,21314.51983,68.6,366.48
2025,4,17,3,218081.519,56134.724,35934.9,-52.85,6579.23938,14235.09075,26816.0748,-1087.84,79522.18007,216004.46,55923,53655.04,87.48,6558,16220,26800,56760.94,448.34,364.01,84.33,2077.059,211.724,-17720.14,-140.33,21.23938,-1984.90925,16.0748,22761.24007,84.33,333.17
2025,4,17,4,221237.239,55785.9426,34419.41,-53.32,6576.793755,14228.40068,26902.9882,-1084.18,84461.20376,219693.8,56071,52273.76,87.48,6558,16220,26800,61683.56,468.98,370.33,98.65,1543.439,-285.0574,-17854.35,-140.8,18.793755,-1991.59932,102.9882,22777.64376,98.65,354.12
2025,4,17,5,235196.295,58415.4424,31647.59,412.7,6575.23844,14218.05671,27020.5461,997.07,95909.65135,232996.84,59415,49309.49,676.68,6558,16200,26800,74037.67,520.44,433.36,87.08,2199.455,-999.5576,-17661.9,-263.98,17.23844,-1981.94329,220.5461,21871.98135,87.08,408.84
2025,4,17,6,248557.113,64031.2257,32224.33,5627.35,6581.731336,14199.88193,26982.9294,1652.35,97257.31464,245750.88,64391,45136.67,6752.38,6558,16060,26800,80052.83,547.42,463.68,83.74,2806.233,-359.7743,-12912.34,-1125.03,23.731336,-1860.11807,182.9294,17204.48464,83.74,442.48
2025,4,17,7,252499.87,67801.1856,28413.59,14336.46,6570.12818,14119.36556,26882.4305,537,93839.71016,238000.48,67702,40169.94,19427.01,6558,15940,26800,61403.53,511.39,368.33,143.06,14499.39,99.1856,-11756.35,-5090.55,12.12818,-1820.63444,82.4305,32436.18016,143.06,370.7
2025,4,17,8,256060.687,75724.2157,22434.4,26674.94,6575.06495,13297.07891,26661.6443,143.99,84549.35314,229068.41,76906,34551.92,34994.96,6558,15270,26800,33987.53,502.82,36.73,466.09,26992.277,-1181.7843,-12117.52,-8320.02,17.06495,-1972.92109,-138.3557,50561.82314,466.09,76.63
2025,4,17,9,242639.404,80127.307,17687.78,42495.87,6573.92776,12823.70566,26469.3989,-1904.36,58365.77468,212903.63,82848,29981.84,49442.25,6558,15020,26800,2253.54,406.2,-80,486.2,29735.774,-2720.693,-12294.06,-6946.38,15.92776,-2196.29434,-330.6011,56112.23468,486.2,-7.96
2025,4,17,10,230708.071,79414.4957,16693.36,58325.53,6572.359724,12908.22753,26342.1758,-4294.35,34746.27225,207432.79,82584,27487.33,60803.23,6558,15020,26800,-11819.77,191.24,-80.03,271.27,23275.281,-3169.5043,-10793.97,-2477.7,14.359724,-2111.77247,-457.8242,46566.04225,271.27,-125.76
2025,4,17,11,209459.715,75787.60775,13070.09,65993.47,6576.41381,12670.42308,26070.3232,-3758.21,13049.59716,190978.6,79358,26316.52,67806.26,6558,15020,26800,-30880.18,-83.6,-80,-3.6,18481.115,-3570.39225,-13246.43,-1812.79,18.41381,-2349.57692,-729.6768,43929.77716,-3.6,-136.93
2025,4,17,12,191072.026,73769.30405,13542.26,51966.69,6571.468345,12614.86763,26063.8103,-3717.69,10261.31568,174664.95,75325,25631.7,68938.88,6558,15020,26800,-43608.63,-83.16,-84.45,1.29,16407.076,-1555.69595,-12089.44,-16972.19,13.468345,-2405.13237,-736.1897,53869.94568,1.29,-129.93
2025,4,17,13,202715.741,73237.30935,14221.12,49517.32,6576.86858,12661.51283,26244.2814,-4206.1,24463.42884,189077.77,75773,25375.14,65489.31,6558,15020,26800,-25937.68,-85.1,-80.02,-5.08,13637.971,-2535.69065,-11154.02,-15971.99,18.86858,-2358.48717,-555.7186,50401.10884,-5.08,-69.48
2025,4,17,14,214153.783,73678.3793,14598,51413.64,6579.272671,12940.21227,26249.4116,-4174.89,32869.75716,201640.59,76532,24793.89,57006.61,6558,15020,26800,-5069.91,8.58,-80.03,88.61,12513.193,-2853.6207,-10195.89,-5592.97,21.272671,-2079.78773,-550.5884,37939.66716,88.61,-70.23
2025,4,17,15,230072.246,75592.63315,16309.26,41465.04,6572.296771,13295.50025,26532.2508,-1556.71,51861.97503,217299.88,76873,23732.13,42781.12,6558,15450,26800,25105.63,245.77,-16.32,262.09,12772.366,-1280.36685,-7422.87,-1316.08,14.296771,-2154.49975,-267.7492,26756.34503,262.09,-2.42
2025,4,17,16,253937.567,76099.20085,17171.3,22189.92,6579.536102,13868.42356,26630.2893,2210.5,89188.39719,239462.62,77632,22779.66,24753.77,6558,16180,26800,64759.19,448.32,353.74,94.58,14474.947,-1532.79915,-5608.36,-2563.85,21.536102,-2311.57644,-169.7107,24429.20719,94.58,348.17
2025,4,17,17,265521.686,76510.8382,18039.9,7515.5,6579.210635,14044.15042,26820.0447,2698.06,113313.982,257407.65,79116,22591.65,8264.77,6558,16220,26800,97857.23,566,470.75,95.25,8114.036,-2605.1618,-4551.75,-749.27,21.210635,-2175.84958,20.0447,15456.752,95.25,470.82
2025,4,17,18,276746.005,77429.8294,20239.86,660.81,6578.81715,14072.0583,26848.5425,3112.19,127803.8977,272205.55,80941,24214.81,746.46,6558,16220,26800,116725.28,565.1,492.62,72.48,4540.455,-3511.1706,-3974.95,-85.65,20.81715,-2147.9417,48.5425,11078.6177,72.48,488.38
2025,4,17,19,276423.3,76959.3751,21286.04,-41.57,6578.27884,14103.20126,27006.4322,3596.26,126935.2826,271398.38,80404,27063.56,88.41,6558,16220,26800,114264.41,552.24,481.59,70.65,5024.92,-3444.6249,-5777.52,-129.98,20.27884,-2116.79874,206.4322,12670.8726,70.65,474.4
2025,4,17,20,272481.649,73695.7791,23653.04,-53.68,6584.73764,14118.57577,27158.874,3527.23,123797.0925,267311.39,77472,29778.32,87.48,6558,16220,26800,110395.59,555.54,481.59,73.95,5170.259,-3776.2209,-6125.28,-141.16,26.73764,-2101.42423,358.874,13401.5025,73.95,455.97
2025,4,17,21,264481.807,69841.30305,25982.68,-53.61,6578.504326,14144.98863,27048.7407,2646.46,118292.7403,257640.52,73435,31755.17,87.48,6558,16220,26800,102784.87,555.99,476.1,79.89,6841.287,-3593.69695,-5772.49,-141.09,20.504326,-2075.01137,248.7407,15507.8703,79.89,452.09
2025,4,17,22,254321.595,64552.78912,29285.44,-52.98,6579.50758,14142.42871,26989.2738,465.05,112360.0858,247565.95,68157,33498.15,87.48,6558,16220,26800,96245.32,555.74,477.26,78.48,6755.645,-3604.21088,-4212.71,-140.46,21.50758,-2077.57129,189.2738,16114.7658,78.48,473.28
2025,4,17,23,239423.24,55655.39875,32681.87,-52.96,6578.332306,14176.11587,27035.9792,-8.59,103357.0939,234426.92,59724,35258.29,87.48,6558,16220,26800,89779.15,522.03,464.6,57.43,4996.32,-4068.60125,-2576.42,-140.44,20.332306,-2043.88413,235.9792,13577.9439,57.43,447.61
2025,4,18,0,230369.575,55831.87608,38756.58,-53.26,6580.837125,14124.91588,26937.5103,-8.55,88199.66562,232207.33,57903.1,39154.32,87.48,6572,16460,26800,85230.43,461.94,466.93,-4.99,-1837.755,-2071.22392,-397.74,-140.74,8.837125,-2335.08412,137.5103,2969.23562,-4.99,448.42
2025,4,18,1,224285.87,56120.68435,47189.24,-53.73,6575.87705,14110.44947,26892.1986,-825.76,74276.91053,226333.63,55928.26,46474.53,87.48,6572,16460,26800,74011.36,433,439.55,-6.55,-2047.76,192.42435,714.71,-141.21,3.87705,-2349.55053,92.1986,265.55053,-6.55,424.91
2025,4,18,2,220573.102,55989.7257,56938.29,-53.86,6586.071845,14104.76863,26762.9514,-2170.12,62415.27443,221944.79,55893.43,53365.62,87.48,6572,16460,26800,62766.26,377.46,368.29,9.17,-1371.688,96.2957,3572.67,-141.34,14.071845,-2355.23137,-37.0486,-350.98557,9.17,351.99
2025,4,18,3,217919.45,55687.11873,61736.29,-54.63,6580.765752,14059.80692,26613.3612,-2156.9,55453.6374,219572.73,55759.62,58378.49,87.48,6572,16460,26800,55515.14,323.76,331.28,-7.52,-1653.28,-72.50127,3357.8,-142.11,8.765752,-2400.19308,-186.6388,-61.5026,-7.52,300.97
2025,4,18,4,221023.068,56611.79391,63581.07,-53.81,6577.889435,14114.97528,26577.3251,-29.39,53643.21427,222891.39,55655.78,61395.28,87.48,6572,16460,26800,55920.85,310.53,317.39,-6.86,-1868.322,956.01391,2185.79,-141.29,5.889435,-2345.02472,-222.6749,-2277.63573,-6.86,285.7
2025,4,18,5,233834.822,58480.34909,64377.34,630.71,6581.524371,14162.64787,26527.2265,1964.25,61110.77417,236678.31,58653.94,62495.29,680.13,6572,16460,26800,65016.95,327.1,339.23,-12.13,-2843.488,-173.59091,1882.05,-49.42,9.524371,-2297.35213,-272.7735,-3906.17583,-12.13,291.34
2025,4,18,6,243211.035,64308.92423,62435.37,8220.43,6580.285954,14119.30388,26508.526,1680.39,59357.80494,249378.34,63983.1,61982.28,7439.94,6572,16460,26800,66141.02,309.23,339.83,-30.6,-6167.305,325.82423,453.09,780.49,8.285954,-2340.69612,-291.474,-6783.21506,-30.6,298
2025,4,18,7,238247.511,68214.1906,61607.94,22577.07,6583.793124,14041.17604,25941.2853,-817.65,40099.70594,245716.17,67839.26,60459.24,21570.02,6572,16420,26800,46055.65,-1.17,183.42,-184.59,-7468.659,374.9306,1148.7,1007.05,11.793124,-2378.82396,-858.7147,-5955.94406,-184.59,166.11
2025,4,18,8,233680.623,75859.47637,60465.39,35832.49,6580.110944,13301.5455,25536.3584,-3771.23,19876.48178,238713.09,77037.43,58451.31,38097.43,6572,15690,26800,16064.92,-80,-80,0,-5032.467,-1177.95363,2014.08,-2264.94,8.110944,-2388.4545,-1263.6416,3811.56178,0,-37.48
2025,4,18,9,219484.832,80427.18939,42445.6,37361.13,6585.70991,12819.31753,25357.9986,-4269.79,18757.67657,225219.52,82981.62,56019.75,51546.47,6572,15260,26800,-13960.32,-80,-80.01,0.01,-5734.688,-2554.43061,-13574.15,-14185.34,13.70991,-2440.68247,-1442.0014,32717.99657,0.01,-43.37
2025,4,18,10,218929.158,80836.80757,34150.77,42004.47,6583.046246,12847.68533,25436.0919,-4242.95,21313.23695,220437.48,82721.78,53204.06,58068.64,6572,15260,26800,-22189,-80,-80.01,0.01,-1508.322,-1884.97243,-19053.29,-16064.17,11.046246,-2412.31467,-1363.9081,43502.23695,0.01,-120.31
2025,4,18,11,217627.67,77768.96867,43535.11,45434,6582.601916,12551.97426,25610.9956,-4216.66,10360.67955,208031.87,79503.94,50701.92,59264.55,6572,15260,26800,-30070.54,-80,-79.05,-0.95,9595.8,-1734.97133,-7166.81,-13830.55,10.601916,-2708.02574,-1189.0044,40431.21955,-0.95,-123.34
2025,4,18,12,216134.614,71570.03767,45918.75,41373.4,6578.658326,12569.96602,25749.0407,-3401.37,15776.13128,194241.49,75468.1,49362.91,56509.97,6572,15260,26800,-35731.49,-80,-80.01,0.01,21893.124,-3898.06233,-3444.16,-15136.57,6.658326,-2690.03398,-1050.9593,51507.62128,0.01,-118.02
2025,4,18,13,238178.06,71708.2446,43631.48,37242.16,6577.871392,12612.09286,25874.4075,-1059.38,41591.18365,209547.12,75918.26,49184.19,50245.47,6572,15260,26800,-14432.8,107.92,-80.01,187.93,28630.94,-4210.0154,-5552.71,-13003.31,5.871392,-2647.90714,-925.5925,56023.98365,187.93,-75.87
2025,4,18,14,248672.688,72789.13,46979.74,26107.25,6582.072125,13049.68202,26232.3654,-34.39,56966.83846,223364.09,76682.43,50177.14,40020.66,6572,15260,26800,7851.86,417.32,-80,497.32,25308.598,-3893.3,-3197.4,-13913.41,10.072125,-2210.31798,-567.6346,49114.97846,497.32,-77.34
2025,4,18,15,252333.032,74099.9965,51592.06,19801.23,6569.723764,13739.87651,26420.3791,-9.68,60119.44612,239629.17,77441.62,52054.16,27846.39,6572,15690,26800,33225,384.02,154.85,229.17,12703.862,-3341.6235,-462.1,-8045.16,-2.276236,-1950.12349,-379.6209,26894.44612,229.17,146.17
2025,4,18,16,257847.207,76500.6131,54863.91,12963.58,6578.405276,14687.62805,26532.9853,-25.58,65745.66528,257140.14,80069.78,53635.04,16061.25,6572,16420,26800,57582.07,329,334.6,-5.6,707.067,-3569.1669,1228.87,-3097.67,6.405276,-1732.37195,-267.0147,8163.59528,-5.6,319.21
2025,4,18,17,262549.188,78710.47,53165,5215.59,6568.123551,15079.58237,26710.3414,495.24,76604.84068,267420.28,81906.94,54703.62,5547.8,6572,16460,26800,75429.92,352.8,362,-9.2,-4871.092,-3196.47,-1538.62,-332.21,-3.876449,-1380.41763,-89.6586,1174.92068,-9.2,351.92
2025,4,18,18,270648.01,77332.7155,50217.55,279.45,6569.01259,15080.94924,26606.2087,1796.05,92766.07397,275773.44,81080.1,55444.82,545.36,6572,16460,26800,88871.16,419.47,362.04,57.43,-5125.43,-3747.3845,-5227.27,-265.91,-2.98741,-1379.05076,-193.7913,3894.91397,57.43,355.28
2025,4,18,19,269606.085,76686.0982,51333.7,-55.4,6580.081272,15063.18141,26630.047,1446.78,91921.59712,273207.84,80551.26,56135.36,88.17,6572,16460,26800,86601.05,461.64,362,99.64,-3601.755,-3865.1618,-4801.66,-143.57,8.081272,-1396.81859,-169.953,5320.54712,99.64,362.95
2025,4,18,20,264402.73,74862.7047,53198.97,-53.44,6574.82142,15096.23321,26696.2709,2282.54,85744.62977,269955.84,77635.43,55604.51,87.48,6572,16460,26800,86796.42,457.94,362,95.94,-5553.11,-2772.7253,-2405.54,-140.92,2.82142,-1363.76679,-103.7291,-1051.79023,95.94,369.9
2025,4,18,21,255529.364,70495.036,49068.43,-53.21,6577.818265,15118.8743,26809.9399,2801.78,84710.69554,261421.56,73257.62,53319.86,87.48,6572,16460,26800,84924.6,431.11,361.51,69.6,-5892.196,-2762.584,-4251.43,-140.69,5.818265,-1341.1257,9.9399,-213.90446,69.6,366.99
2025,4,18,22,247297.785,64417.6583,39834.21,-53.33,6571.80397,15279.93241,26552.0577,2095.99,92599.46263,251473.09,67385.78,48931,87.48,6572,16460,26800,85236.83,408.19,362.51,45.68,-4175.305,-2968.1217,-9096.79,-140.81,-0.19603,-1180.06759,-247.9423,7362.63263,45.68,376.04
2025,4,18,23,234764.303,56105.31396,34940.09,-53.05,6573.14004,15254.24848,26615.5018,-9.16,95338.21872,236347.52,58955.94,42421.97,87.48,6572,16460,26800,85050.13,482.12,362,120.12,-1583.217,-2850.62604,-7481.88,-140.53,1.14004,-1205.75152,-184.4982,10288.08872,120.12,373.86
2025,4,19,0,227025.424,56317.8154,26733.27,-52.65,6579.621464,15309.05251,26527.7152,599.24,95011.35943,227926.34,55911.1,27297.8,87.48,6572,16460,26600,94997.96,469.5,660.68,-191.18,-900.916,406.7154,-564.53,-140.13,7.621464,-1150.94749,-72.2848,13.39943,-191.18,649.32
2025,4,19,1,221659.545,56011.7486,21211.51,-53.02,6580.491464,15243.11126,26583.7942,596.85,95485.05947,222897.59,55931.26,22051.28,87.48,6572,16460,26600,95195.57,451.86,469.23,-17.37,-1238.045,80.4886,-839.77,-140.5,8.491464,-1216.88874,-16.2058,289.48947,-17.37,470.08
2025,4,19,2,217491.912,55913.009,16395.89,-53.3,6569.51185,15192.09059,26564.6194,597.01,96313.08116,218789.98,55898.43,18780.33,87.48,6572,16460,26600,94391.74,448.81,469.23,-20.42,-1298.068,14.579,-2384.44,-140.78,-2.48815,-1267.90941,-35.3806,1921.34116,-20.42,467.13
2025,4,19,3,215601.113,55675.3896,14700.65,-53.87,6569.642836,15169.98506,26670.9874,601.23,96267.0981,216316.76,55769.62,16392.82,87.48,6572,16460,26600,94434.84,456.4,466.82,-10.42,-715.647,-94.2304,-1692.17,-141.35,-2.357164,-1290.01494,70.9874,1832.2581,-10.42,440.04
2025,4,19,4,217414.485,55674.0859,16284.77,-53.69,6580.249555,15282.85121,26697.6927,600.34,96348.18564,220158.32,55666.78,14858.23,87.51,6572,16460,26600,99913.8,443.24,463.87,-20.63,-2743.835,7.3059,1426.54,-141.2,8.249555,-1177.14879,97.6927,-3565.61436,-20.63,427.39
2025,4,19,5,227043.984,59848.1689,15738.19,642.56,6573.934606,15257.05703,26724.4954,1315.36,100944.2181,229762.73,58651.94,13616.77,611.76,6572,16460,26600,107250.26,424,764.89,-340.89,-2718.746,1196.2289,2121.42,30.8,1.934606,-1202.94297,124.4954,-6306.0419,-340.89,664.94
2025,4,19,6,232760.687,63506.6226,13629.06,8725.81,6566.343094,15160.92268,26770.6851,292.59,98108.65352,235375.53,63977.1,11806.63,7382.46,6572,16460,26600,102577.34,461.68,651.99,-190.31,-2614.843,-470.4774,1822.43,1343.35,-5.656906,-1299.07732,170.6851,-4468.68648,-190.31,590.8
2025,4,19,7,225359.666,67813.4563,11114.96,26976.63,6570.414595,14757.11268,26734.4814,-552.28,71944.89102,235337.19,67841.26,9672.52,23074.95,6572,16420,26600,85156.46,364.08,365.74,-1.66,-9977.524,-27.8037,1442.44,3901.68,-1.585405,-1662.88732,134.4814,-13211.56898,-1.66,364.6
2025,4,19,8,212734.605,76675.532,9150.55,47461.84,6575.120444,13381.24683,26426.2266,-3757.54,36821.62912,231315.41,75841.43,8058.23,42708.08,6572,15690,26600,55845.67,6.41,129.19,-122.78,-18580.805,834.102,1092.32,4753.76,3.120444,-2308.75317,-173.7734,-19024.04088,-122.78,116.15
2025,4,19,9,188886.242,80294.78755,3957.95,38160.84,6571.63514,12849.62162,26294.6445,-4266.63,25023.39319,213719.04,80785.62,7319.33,59697.79,6572,15260,26600,17484.3,-89.1,-80.01,-9.09,-24832.798,-490.83245,-3361.38,-21536.95,-0.36486,-2410.37838,-305.3555,7539.09319,-9.09,-40.47
2025,4,19,10,178778.709,79912.74868,3150.35,27084.38,6577.94721,12793.78319,26222.4813,-4235.12,27272.13862,203765.1,81925.78,7242.4,70402.98,6572,15260,26600,-4238.06,-89.04,-77.04,-12,-24986.391,-2013.03132,-4092.05,-43318.6,5.94721,-2466.21681,-377.5187,31510.19862,-12,-112.34
